customer_id,customer_name,gender,age,location_id,signup_date,customer_segment
10438,Ankit Pillai,Male,46.0,34,2024-03-07,Regular
10439,Mahi Chatterjee,Female,50.0,74,2022-04-03,Premium
10440,Radhika Khan,Female,51.0,90,2026-04-29,Premium
10441,Sakshi Pandey,Female,59.0,82,2024-10-21,Regular
10442,Muskan Jain,Female,19.0,77,2023-01-12,Premium
10443,Palak Mishra,Female,65.0,64,2025-07-09,Regular
10444,Ishita Nair,Female,20.0,28,2022-02-01,Premium
10445,Rajat Khanna,Male,65.0,80,2024-05-28,Regular
10446,Mohit Gupta,Male,30.0,37,2022-06-28,Regular
10447,Akash Agarwal,Male,58.0,54,2022-03-29,Regular
10448,Aarav Sharma,Male,22.0,32,2023-01-27,Regular
10449,Harsh Sinha,Male,40.0,32,2023-04-16,Premium
10450,Dev Roy,Male,44.0,16,2025-03-07,Regular
10451,Nandini Kulkarni,Female,63.0,97,2025-11-26,Regular
10452,Ayush Naidu,Male,23.0,15,2025-05-26,Regular
10453,Anushka Sethi,Female,19.0,9,2025-03-29,Regular
10454,Shruti Verma,Female,49.0,94,2024-06-23,Premium
10455,Payal Shah,Female,20.0,56,2023-08-17,Regular
10456,Komal Chauhan,Female,55.0,44,2023-02-13,Premium
10457,Dhruv Tripathi,Male,19.0,74,2026-02-22,Premium
10458,Tanvi Menon,Female,64.0,39,2024-04-14,Regular
10459,Ishaan Mehta,Male,43.0,13,2024-06-21,Premium
10460,Pallavi Pillai,Female,63.0,73,2022-01-24,Regular
10461,Rishi Kapoor,Male,24.0,18,2024-01-03,Regular
10462,Abhishek Reddy,Male,31.0,56,2024-12-26,Regular
10463,Aanya Tiwari,Female,39.0,95,2024-03-03,Regular
10464,Ananya Kumar,Female,19.0,94,2024-09-09,Regular
10465,Siddharth Ghosh,Male,22.0,37,2025-07-19,Regular
10466,Aditi Bansal,Female,33.0,79,2022-02-04,Premium
10467,Pranav Ansari,Male,53.0,62,2025-12-18,Regular
10468,Diya Yadav,Female,52.0,48,2025-07-31,VIP
10469,Karan Sharma,Male,22.0,14,2023-11-03,Regular
10470,Aarav Shah,Male,20.0,38,2025-05-06,Regular
10471,Vihaan Chauhan,Male,49.0,66,2022-04-17,Regular
10472,Aditya Menon,Male,35.0,99,2023-05-09,Regular
10473,Arjun Pillai,Male,56.0,1,2022-06-22,Regular
10474,Kabir Khanna,Male,32.0,72,2024-10-13,VIP
10475,Rohan Gupta,Male,35.0,85,2025-10-01,VIP
10476,Rahul Agarwal,Male,28.0,96,2024-08-20,Regular
10477,Isha Chatterjee,Female,30.0,43,2025-02-12,Regular
10478,Aman Sinha,Male,51.0,12,2022-08-18,Regular
10479,Priya Khan,Female,40.0,28,2026-02-03,Regular
10480,Neha Pandey,Female,49.0,86,2022-11-06,Regular
10481,Kunal Roy,Male,21.0,88,2024-04-22,Regular
10482,Riya Jain,Female,43.0,64,2024-12-29,Premium
10483,Nikhil Naidu,Male,40.0,13,2025-10-02,Regular
10484,Vivek Tripathi,Male,61.0,13,2026-02-02,Regular
10485,Sneha Mishra,Female,38.0,48,2024-08-15,Regular
10486,Kavya Nair,Female,22.0,59,2024-07-11,VIP
10487,Meera Kulkarni,Female,51.0,4,2023-10-30,Regular
10488,Ritvik Mehta,Male,25.0,69,2024-06-27,Regular
10489,Nisha Sethi,Female,61.0,55,2024-12-15,Regular
10490,Yash Kapoor,Male,36.0,2,2024-10-31,Premium
10491,Sahil Reddy,Male,55.0,10,2024-08-05,Premium
10492,Varun Ghosh,Male,49.0,46,2023-12-06,Regular
10493,Rohan Bansal,Other,40.0,73,2022-11-10,Regular
10494,Manish Ansari,Male,46.0,83,2022-03-28,Premium
10495,Pooja Verma,Female,26.0,44,2023-11-05,Regular
10496,Simran Shah,Female,21.0,30,2023-09-27,Regular
10497,Shreya Chauhan,Female,54.0,97,2024-08-30,VIP
10498,Tanya Menon,Female,64.0,46,2025-12-11,Regular
10499,Avni Pillai,Female,59.0,32,2025-01-27,Regular
10500,Ankit Sharma,Male,32.0,45,2025-11-07,Regular
10501,Rajat Patel,Male,35.0,2,2024-07-13,Premium
10502,Mahi Khanna,Female,35.0,31,2026-01-23,Premium
10503,Mohit Joshi,Male,51.0,52,2026-02-12,Regular
10504,Akash Iyer,Male,47.0,92,2022-09-02,Regular
10505,Harsh Deshmukh,Male,56.0,74,2024-10-19,Premium
10506,Dev Arora,Male,63.0,79,2024-03-20,Premium
10507,Ayush Singh,Male,36.0,55,2026-04-05,Regular
10508,Dhruv Malhotra,Male,49.0,12,2024-07-24,Regular
10509,Radhika Gupta,Female,42.0,40,2022-01-26,Premium
10510,Ishaan Saxena,Male,63.0,100,2022-12-02,Regular
10511,Mahi Yadav,Other,34.0,5,2022-07-27,Regular
10512,Sakshi Agarwal,Female,27.0,88,2022-11-18,Regular
10513,Rishi Das,Male,36.0,69,2022-06-03,Premium
10514,Muskan Sinha,Female,47.0,29,2025-06-05,Regular
10515,Palak Roy,Female,63.0,78,2024-03-01,Regular
10516,Ishita Naidu,Female,57.0,84,2024-12-10,Regular
10517,Abhishek Rao,Male,18.0,5,2026-05-19,Regular
10518,Siddharth Tiwari,Male,42.0,11,2024-11-01,Regular
10519,Pranav Kumar,Male,25.0,67,2024-02-06,Regular
10520,Nandini Tripathi,Female,35.0,100,2023-03-04,Regular
10521,Naman Chatterjee,Other,63.0,3,2025-04-22,VIP
10522,Anushka Mehta,Female,65.0,67,2024-03-21,Regular
10523,Shruti Kapoor,Female,25.0,14,2025-04-26,Premium
10524,Aarohi Khan,Other,24.0,66,2022-02-06,Regular
10525,Payal Reddy,Female,51.0,63,2022-09-19,Regular
10526,Karan Bansal,Male,37.0,10,2022-07-27,Regular
10527,Komal Ghosh,Female,38.0,69,2024-12-26,Regular
10528,Aarav Reddy,Male,59.0,90,2024-04-09,Regular
10529,Vihaan Ghosh,Male,62.0,87,2023-05-23,Regular
10530,Aditya Ansari,Male,61.0,3,2023-05-11,VIP
10531,Tanvi Ansari,Female,55.0,25,2024-08-28,Regular
10532,Arjun Sharma,Male,65.0,25,2026-03-26,Premium
10533,Kabir Patel,Male,52.0,46,2026-05-12,Regular
10534,Rohan Joshi,Male,60.0,15,2024-01-25,Regular
10535,Rahul Iyer,Male,43.0,86,2024-12-08,Regular
10536,Aman Deshmukh,Male,20.0,78,2022-05-14,Regular
10537,Pallavi Sharma,Female,57.0,81,2026-02-21,Regular
10538,Aanya Shah,Female,62.0,20,2022-01-29,Regular
10539,Kunal Arora,Male,32.0,2,2023-07-02,Regular
10540,Nikhil Singh,Male,38.0,92,2025-03-06,Premium
10541,Vivek Malhotra,Male,45.0,29,2026-04-01,Regular
10542,Ritvik Saxena,Male,49.0,66,2022-10-02,VIP
10543,Ananya Chauhan,Female,50.0,91,2024-11-23,Regular
10544,Aditi Menon,Female,36.0,4,2022-10-28,Regular
10545,Diya Pillai,Female,59.0,1,2022-03-22,Regular
10546,Yash Das,Male,57.0,1,2023-11-10,Regular
10547,Isha Khanna,Female,63.0,16,2024-07-11,Premium
10548,Sahil Rao,Male,45.0,6,2023-02-27,Premium
10549,Varun Tiwari,Male,21.0,82,2026-04-06,Regular
10550,Priya Gupta,Female,58.0,61,2024-09-13,Regular
10551,Neha Agarwal,Female,21.0,99,2023-12-03,Premium
10552,Riya Sinha,Female,27.0,81,2024-02-17,Regular
10553,Sneha Roy,Female,31.0,97,2024-01-13,Regular
10554,Kavya Naidu,Female,26.0,24,2022-06-28,Regular
10555,Meera Tripathi,Female,52.0,29,2024-08-28,Regular
10556,Manish Kumar,Male,39.0,85,2025-06-09,Regular
10557,Ankit Bansal,Male,28.0,25,2023-11-05,Regular
10558,Rajat Yadav,Male,18.0,6,2023-11-13,Premium
10559,Mohit Chatterjee,Male,28.0,67,2025-12-27,Regular
10560,Akash Khan,Male,51.0,81,2024-09-04,Premium
10561,Harsh Pandey,Male,56.0,97,2023-04-22,Premium
10562,Nisha Mehta,Female,32.0,93,2022-01-07,Regular
10563,Pooja Kapoor,Female,21.0,13,2025-08-10,Regular
10564,Simran Reddy,Female,44.0,78,2024-09-29,Regular
10565,Dev Jain,Male,55.0,85,2024-09-28,Premium
10566,Shreya Ghosh,Female,21.0,70,2023-03-29,Regular
10567,Ayush Mishra,Male,56.0,82,2022-10-25,VIP
10568,Dhruv Nair,Male,26.0,84,2024-03-01,Regular
10569,Ishaan Kulkarni,Male,30.0,45,2025-04-27,Regular
10570,Rishi Sethi,Male,47.0,5,2023-04-22,Regular
10571,Abhishek Verma,Male,20.0,46,2024-04-23,Regular
10572,Tanya Ansari,Female,32.0,21,2026-05-14,Regular
10573,Avni Sharma,Female,24.0,12,2022-12-17,Regular
10574,Mahi Patel,Female,28.0,13,2023-01-05,Regular
10575,Siddharth Shah,Male,55.0,70,2023-01-13,Regular
10576,Radhika Joshi,Female,28.0,51,2025-12-31,Regular
10577,Sakshi Iyer,Female,20.0,54,2024-04-26,Regular
10578,Pranav Chauhan,Male,28.0,75,2026-01-08,Regular
10579,Muskan Deshmukh,Female,22.0,55,2026-02-25,Regular
10580,Karan Menon,Male,47.0,64,2023-11-05,Premium
10581,Aarav Rao,Male,64.0,9,2022-03-29,Regular
10582,Vihaan Tiwari,Male,26.0,86,2023-05-02,Regular
10583,Aditya Kumar,Male,52.0,45,2024-05-20,Regular
10584,Arjun Bansal,Male,35.0,16,2023-09-02,Regular
10585,Kabir Yadav,Male,21.0,82,2022-01-04,Premium
10586,Rohan Chatterjee,Male,51.0,74,2026-05-02,Regular
10587,Palak Arora,Female,28.0,6,2023-05-01,Regular
10588,Rahul Khan,Male,42.0,20,2024-09-17,Regular
10589,Aman Pandey,Male,42.0,2,2026-02-23,Regular
10590,Kunal Jain,Male,46.0,28,2024-05-21,Regular
10591,Ishita Singh,Female,24.0,10,2025-01-16,Regular
10592,Nandini Malhotra,Female,30.0,71,2022-02-27,Regular
10593,Anushka Saxena,Female,53.0,53,2025-01-19,VIP
10594,Nikhil Mishra,Male,62.0,99,2025-09-18,Regular
10595,Vivek Nair,Male,18.0,75,2026-01-09,Regular
10596,Shruti Das,Female,37.0,62,2022-05-15,Premium
10597,Ritvik Kulkarni,Male,60.0,51,2023-01-01,VIP
10598,Payal Rao,Female,31.0,6,2022-03-17,Regular
10599,Komal Tiwari,Female,39.0,8,2026-01-08,Premium
10600,Yash Sethi,Male,61.0,62,2023-03-16,Regular
10601,Tanvi Kumar,Female,64.0,1,2024-04-30,Premium
10602,Pallavi Bansal,Female,49.0,5,2024-02-01,Regular
10603,Sahil Verma,Male,51.0,22,2025-01-07,Regular
10604,Varun Shah,Male,47.0,89,2025-12-03,Regular
10605,Manish Chauhan,Male,31.0,46,2023-06-02,Premium
10606,Aanya Reddy,Female,60.0,71,2025-06-18,Regular
10607,Ankit Menon,Male,19.0,42,2023-04-11,Regular
10608,Rajat Pillai,Male,20.0,18,2022-11-13,Premium
10609,Ananya Ghosh,Female,46.0,38,2022-06-20,Regular
10610,Mohit Khanna,Male,58.0,10,2023-08-19,Premium
10611,Akash Gupta,Male,57.0,78,2024-06-15,Regular
10612,Aditi Ansari,Female,50.0,19,2025-06-02,Regular
10613,Harsh Agarwal,Male,36.0,38,2025-09-19,Regular
10614,Dev Sinha,Male,35.0,99,2024-04-23,Regular
10615,Ayush Roy,Male,38.0,60,2023-10-17,Regular
10616,Dhruv Naidu,Male,30.0,46,2022-10-07,Regular
10617,Ishaan Tripathi,Male,38.0,55,2026-01-02,Regular
10618,Diya Sharma,Female,23.0,79,2023-09-26,Regular
10619,Isha Patel,Female,33.0,26,2025-05-08,Regular
10620,Rishi Mehta,Male,63.0,64,2024-09-28,Premium
10621,Priya Joshi,Female,51.0,88,2026-01-30,Regular
10622,Neha Iyer,Female,24.0,58,2026-04-07,Regular
10623,Riya Deshmukh,Female,31.0,45,2025-02-04,Premium
10624,Sneha Arora,Female,30.0,15,2024-11-24,Regular
10625,Kavya Singh,Female,31.0,25,2022-08-08,Regular
10626,Meera Malhotra,Female,51.0,95,2022-01-26,VIP
10627,Abhishek Kapoor,Male,60.0,55,2024-05-23,Regular
10628,Nisha Saxena,Female,52.0,31,2025-02-02,VIP
10629,Vihaan Patel,Male,41.0,42,2025-04-08,Regular
10630,Siddharth Reddy,Male,25.0,58,2023-02-06,Regular
10631,Pooja Das,Female,24.0,54,2024-03-16,Regular
10632,Pranav Ghosh,Male,57.0,70,2025-10-11,Regular
10633,Karan Ansari,Male,50.0,26,2022-06-03,VIP
10634,Aarav Verma,Male,42.0,65,2023-09-07,Regular
10635,Vihaan Shah,Male,45.0,45,2026-02-20,VIP
10636,Simran Rao,Female,58.0,95,2022-11-16,Regular
10637,Shreya Tiwari,Female,57.0,16,2023-05-22,Premium
10638,Aditya Chauhan,Male,22.0,15,2024-01-19,VIP
10639,Arjun Menon,Male,36.0,47,2025-01-06,Regular
10640,Kabir Pillai,Male,20.0,51,2023-02-13,VIP
10641,Rohan Khanna,Male,36.0,70,2025-06-21,Premium
10642,Tanya Kumar,Female,48.0,41,2023-01-13,Regular
10643,Avni Bansal,Female,28.0,92,2023-08-13,Regular
10644,Rahul Gupta,Male,25.0,48,2024-07-06,Regular
10645,Aman Agarwal,Male,41.0,13,2022-01-20,Regular
10646,Mahi Yadav,Female,43.0,12,2025-05-12,Regular
10647,Radhika Chatterjee,Female,52.0,98,2024-12-06,Regular
10648,Kunal Sinha,Male,18.0,14,2025-08-28,Regular
10649,Nikhil Roy,Male,29.0,95,2023-03-16,Regular
10650,Vivek Naidu,Male,55.0,28,2023-09-29,Regular
10651,Sakshi Khan,Female,50.0,10,2025-12-08,Regular
10652,Ritvik Tripathi,Male,61.0,31,2022-04-17,Premium
10653,Yash Mehta,Male,57.0,62,2024-02-25,VIP
10654,Vansh Pandey,Other,58.0,43,2024-02-14,Premium
10655,Muskan Pandey,Female,42.0,79,2023-12-17,Regular
10656,Sahil Kapoor,Male,64.0,62,2023-11-26,Regular
10657,Varun Reddy,Male,37.0,41,2025-04-10,VIP
10658,Manish Ghosh,Male,61.0,64,2022-11-12,Regular
10659,Palak Jain,Female,36.0,98,2025-11-26,Regular
10660,Ankit Ansari,Male,39.0,42,2025-12-04,Regular
10661,Ishita Mishra,Female,50.0,16,2022-10-15,Regular
10662,Nandini Nair,Female,37.0,41,2026-04-08,Premium
10663,Anushka Kulkarni,Female,25.0,85,2023-02-24,Regular
10664,Shruti Sethi,Female,61.0,22,2022-03-24,Premium
10665,Rajat Sharma,Male,39.0,95,2023-09-29,Regular
10666,Mohit Patel,Male,62.0,59,2025-06-27,Regular
10667,Payal Verma,Female,37.0,61,2025-09-13,Regular
10668,Akash Joshi,Male,64.0,32,2024-10-30,Regular
10669,Harsh Iyer,Male,46.0,93,2025-07-21,Premium
10670,Dev Deshmukh,Male,54.0,4,2023-02-23,Regular
10671,Ayush Arora,Male,54.0,30,2025-11-07,Regular
10672,Dhruv Singh,Male,27.0,42,2024-10-13,Regular
10673,Komal Shah,Female,57.0,48,2022-08-02,Premium
10674,Tanvi Chauhan,Female,63.0,48,2022-07-25,VIP
10675,Pallavi Menon,Female,49.0,15,2023-03-04,Regular
10676,Aanya Rao,Female,63.0,23,2022-04-22,Regular
10677,Ishaan Malhotra,Male,58.0,10,2023-03-29,Premium
10678,Ananya Tiwari,Female,49.0,58,2026-05-09,Regular
10679,Rishi Saxena,Male,40.0,36,2023-01-20,Regular
10680,Abhishek Das,Male,59.0,57,2024-10-15,Regular
10681,Aditi Kumar,Female,26.0,59,2026-04-14,Regular
10682,Siddharth Rao,Male,44.0,71,2023-02-10,Regular
10683,Pranav Tiwari,Male,57.0,55,2025-01-18,Regular
10684,Karan Kumar,Male,63.0,65,2023-12-22,Regular
10685,Aarav Kapoor,Male,30.0,59,2023-04-02,Regular
10686,Vihaan Reddy,Male,22.0,66,2026-03-01,Regular
10687,Diya Bansal,Female,34.0,62,2024-11-16,Regular
10688,Isha Yadav,Female,59.0,32,2023-12-03,Premium
10689,Aditya Ghosh,Male,43.0,25,2025-07-23,Premium
10690,Priya Chatterjee,Female,20.0,79,2025-12-11,Regular
10691,Arjun Ansari,Male,23.0,35,2025-06-04,Regular
10692,Neha Khan,Female,34.0,55,2025-10-22,Regular
10693,Kabir Sharma,Male,34.0,20,2023-05-31,Regular
10694,Rohan Patel,Male,24.0,44,2023-07-05,Regular
10695,Rahul Joshi,Male,41.0,53,2023-01-08,Regular
10696,Riya Pandey,Female,40.0,63,2025-01-18,Premium
10697,Sneha Jain,Female,27.0,53,2025-07-09,Premium
10698,Kavya Mishra,Female,29.0,37,2024-11-22,Premium
10699,Meera Nair,Female,49.0,97,2024-08-16,Regular
10700,Aman Iyer,Male,63.0,52,2025-05-18,Premium
10701,Kunal Deshmukh,Male,65.0,81,2022-10-18,Premium
10702,Nikhil Arora,Male,44.0,74,2023-08-09,Premium
10703,Vivek Singh,Male,19.0,56,2025-02-05,Premium
10704,Ritvik Malhotra,Male,61.0,89,2022-03-25,Premium
10705,Yash Saxena,Male,63.0,13,2025-12-28,Premium
10706,Sahil Das,Male,31.0,93,2022-10-01,Regular
10707,Nisha Kulkarni,Female,37.0,86,2025-06-13,Regular
10708,Varun Rao,Male,19.0,51,2024-09-13,Regular
10709,Pooja Sethi,Female,56.0,74,2025-09-18,Regular
10710,Simran Verma,Female,55.0,53,2025-05-25,Regular
10711,Manish Tiwari,Male,18.0,27,2024-04-05,Regular
10712,Ankit Kumar,Male,51.0,80,2025-04-24,Regular
10713,Shreya Shah,Female,37.0,25,2023-07-09,Regular
10714,Tanya Chauhan,Female,44.0,32,2024-07-22,VIP
10715,Rajat Bansal,Male,28.0,52,2026-01-04,Regular
10716,Mohit Yadav,Male,57.0,84,2022-05-16,Regular
10717,Avni Menon,Female,37.0,39,2023-07-24,Regular
10718,Mahi Pillai,Female,58.0,50,2022-01-28,Regular
10719,Akash Chatterjee,Male,25.0,5,2024-05-04,Regular
10720,Harsh Khan,Male,46.0,12,2025-06-05,Regular
10721,Radhika Khanna,Female,32.0,6,2022-03-03,Regular
10722,Dev Pandey,Male,64.0,8,2024-05-29,Regular
10723,Sakshi Gupta,Female,44.0,87,2023-10-27,Regular
10724,Ayush Jain,Male,52.0,85,2025-06-06,Regular
10725,Dhruv Mishra,Male,22.0,83,2022-12-19,VIP
10726,Ishaan Nair,Male,50.0,6,2022-09-18,Premium
10727,Rishi Kulkarni,Male,22.0,8,2022-06-01,Regular
10728,Muskan Agarwal,Female,35.0,29,2023-10-14,Premium
10729,Abhishek Sethi,Male,28.0,57,2024-02-20,Premium
10730,Palak Sinha,Female,18.0,34,2026-01-10,Premium
10731,Siddharth Verma,Male,46.0,49,2024-01-16,Regular
10732,Ishita Roy,Female,29.0,18,2022-10-02,Regular
10733,Nandini Naidu,Female,42.0,74,2025-01-23,Regular
10734,Anushka Tripathi,Female,54.0,32,2022-04-09,Regular
10735,Pranav Shah,Male,26.0,7,2023-07-07,Regular
10736,Shruti Mehta,Female,52.0,75,2024-11-11,Regular
10737,Payal Kapoor,Female,32.0,91,2023-02-11,Regular
10738,Komal Reddy,Female,33.0,2,2024-08-09,Premium
10739,Karan Chauhan,Male,45.0,44,2023-12-27,Regular
10740,Aarav Das,Male,48.0,83,2026-03-04,VIP
10741,Vihaan Rao,Male,49.0,71,2023-04-05,Premium
10742,Tanvi Ghosh,Female,27.0,86,2025-12-21,Premium
10743,Pallavi Ansari,Female,45.0,42,2024-09-28,Premium
10744,Aditya Tiwari,Male,30.0,38,2025-04-14,Regular
10745,Aanya Verma,Female,31.0,71,2022-09-28,Regular
10746,Ananya Shah,Female,63.0,16,2022-01-31,Premium
10747,Arjun Kumar,Male,22.0,24,2025-03-15,Regular
10748,Kabir Bansal,Male,37.0,61,2024-02-08,Regular
10749,Aditi Chauhan,Female,39.0,67,2023-05-10,Regular
10750,Diya Menon,Female,29.0,12,2025-12-04,Regular
10751,Rohan Yadav,Male,55.0,51,2023-06-07,Regular
10752,Isha Pillai,Female,41.0,37,2023-11-25,Regular
10753,Priya Khanna,Female,52.0,51,2025-03-04,Regular
10754,Neha Gupta,Female,36.0,96,2026-03-20,Regular
10755,Riya Agarwal,Female,61.0,8,2025-12-09,Regular
10756,Sneha Sinha,Female,53.0,100,2024-11-09,Regular
10757,Rahul Chatterjee,Male,33.0,45,2022-06-26,Regular
10758,Aman Khan,Male,64.0,78,2022-06-25,Regular
10759,Kunal Pandey,Male,59.0,43,2025-01-13,Regular
10760,Nikhil Jain,Male,46.0,32,2024-03-25,Regular
10761,Kavya Roy,Female,18.0,78,2022-08-01,Premium
10762,Vivek Mishra,Male,46.0,69,2025-01-17,Regular
10763,Ritvik Nair,Male,51.0,15,2026-02-16,Premium
10764,Yash Kulkarni,Male,35.0,71,2022-04-15,Regular
10765,Sahil Sethi,Male,24.0,76,2025-08-14,Regular
10766,Varun Verma,Male,45.0,39,2023-07-06,Regular
10767,Meera Naidu,Female,56.0,93,2023-09-29,Premium
10768,Nisha Tripathi,Female,33.0,65,2025-02-21,Regular
10769,Manish Shah,Male,39.0,34,2023-01-31,Regular
10770,Pooja Mehta,Female,18.0,2,2022-09-09,Regular
10771,Simran Kapoor,Female,51.0,68,2026-03-23,Regular
10772,Ankit Chauhan,Male,59.0,21,2023-07-12,Premium
10773,Shreya Reddy,Female,55.0,76,2022-09-29,VIP
10774,Rajat Menon,Male,38.0,53,2025-01-08,Regular
10775,Mohit Pillai,Male,20.0,47,2022-12-13,Regular
10776,Tanya Ghosh,Female,41.0,17,2025-05-25,Regular
10777,Akash Khanna,Male,63.0,72,2022-04-23,VIP
10778,Avni Ansari,Female,22.0,17,2024-04-09,Regular
10779,Mahi Sharma,Female,28.0,42,2023-10-07,Regular
10780,Radhika Patel,Female,58.0,84,2026-03-11,VIP
10781,Sakshi Joshi,Female,45.0,93,2024-04-14,VIP
10782,Muskan Iyer,Female,26.0,99,2026-01-20,Regular
10783,Aarav Jain,Other,19.0,96,2023-02-02,Regular
10784,Harsh Gupta,Male,37.0,56,2024-01-28,Premium
10785,Dev Agarwal,Male,46.0,21,2025-07-26,Premium
10786,Palak Deshmukh,Female,58.0,84,2022-09-14,Regular
10787,Ayush Sinha,Male,60.0,81,2026-01-24,Regular
10788,Dhruv Roy,Male,39.0,100,2025-05-21,Regular
10789,Ishaan Naidu,Male,38.0,66,2024-12-19,Regular
10790,Ishita Arora,Female,62.0,15,2023-01-25,Regular
10791,Rishi Tripathi,Male,55.0,51,2025-08-01,Premium
10792,Abhishek Mehta,Male,28.0,45,2025-09-10,Regular
10793,Siddharth Kapoor,Male,50.0,85,2023-04-14,Regular
10794,Pranav Reddy,Male,52.0,40,2024-07-28,Premium
10795,Nandini Singh,Female,29.0,33,2022-04-08,Regular
10796,Karan Ghosh,Male,64.0,9,2023-09-23,Regular
10797,Anushka Malhotra,Female,32.0,84,2022-08-30,VIP
10798,Shruti Saxena,Female,44.0,76,2024-06-09,Regular
10799,Aarav Sethi,Male,41.0,5,2024-05-28,Premium
10800,Payal Das,Female,51.0,44,2024-05-02,Regular
10801,Komal Rao,Female,61.0,48,2024-12-19,Regular
10802,Tanvi Tiwari,Female,36.0,47,2026-01-19,Regular
10803,Vihaan Verma,Male,36.0,92,2022-11-11,Regular
10804,Aditya Shah,Male,54.0,16,2022-12-09,Regular
10805,Anvi Mishra,Other,63.0,31,2022-12-11,Regular
10806,Pallavi Kumar,Female,61.0,19,2026-01-25,Regular
10807,Aanya Kapoor,Female,54.0,25,2022-05-29,Regular
10808,Ananya Reddy,Female,51.0,91,2022-02-20,Premium
10809,Arjun Chauhan,Male,54.0,95,2022-09-14,Regular
10810,Aditi Ghosh,Female,62.0,5,2025-05-15,Regular
10811,Kabir Menon,Male,18.0,64,2024-07-16,Regular
10812,Diya Ansari,Female,46.0,24,2026-01-11,Regular
10813,Rohan Pillai,Male,19.0,20,2022-11-23,Regular
10814,Rahul Khanna,Male,45.0,30,2023-09-23,Regular
10815,Isha Sharma,Female,36.0,20,2024-06-07,Regular
10816,Priya Patel,Female,32.0,50,2022-04-27,Regular
10817,Neha Joshi,Female,60.0,100,2026-01-09,Regular
10818,Aman Gupta,Male,52.0,59,2025-07-11,Premium
10819,Kunal Agarwal,Male,45.0,73,2022-08-19,Regular
10820,Riya Iyer,Female,60.0,50,2025-09-10,Regular
10821,Nikhil Sinha,Male,22.0,2,2023-12-20,Regular
10822,Vivek Roy,Male,49.0,9,2023-06-23,Premium
10823,Sneha Deshmukh,Female,25.0,27,2026-02-22,Regular
10824,Ritvik Naidu,Male,29.0,25,2024-04-09,Regular
10825,Kavya Arora,Female,26.0,85,2022-12-30,Regular
10826,Yash Tripathi,Male,44.0,85,2025-07-19,Regular
10827,Meera Singh,Female,48.0,86,2025-02-19,Regular
10828,Nisha Malhotra,Female,54.0,64,2022-11-04,Regular
10829,Pooja Saxena,Female,39.0,56,2024-12-19,Premium
10830,Simran Das,Female,63.0,65,2024-10-03,VIP
10831,Sahil Mehta,Male,35.0,41,2023-03-17,Regular
10832,Shreya Rao,Female,25.0,68,2023-11-21,Regular
10833,Tanya Tiwari,Female,19.0,80,2025-09-04,Regular
10834,Avni Kumar,Female,24.0,77,2022-10-07,Regular
10835,Mahi Bansal,Female,39.0,62,2025-03-01,Regular
10836,Radhika Yadav,Female,37.0,6,2025-08-23,Premium
10837,Sakshi Chatterjee,Female,59.0,73,2026-02-07,Regular
10838,Muskan Khan,Female,24.0,37,2023-06-04,Regular
10839,Varun Kapoor,Male,30.0,75,2023-03-03,Regular
10840,Manish Reddy,Male,65.0,54,2026-02-04,VIP
10841,Palak Pandey,Female,19.0,89,2024-01-11,Regular
10842,Ankit Ghosh,Male,38.0,34,2024-06-29,Premium
10843,Ishita Jain,Female,27.0,94,2024-03-31,Premium
10844,Nandini Mishra,Female,43.0,85,2024-04-03,Regular
10845,Rajat Ansari,Male,64.0,34,2024-09-26,Regular
10846,Anushka Nair,Female,28.0,49,2023-11-09,Regular
10847,Shruti Kulkarni,Female,35.0,54,2023-09-20,Regular
10848,Payal Sethi,Female,39.0,77,2023-10-04,Regular
10849,Mohit Sharma,Male,56.0,69,2024-11-16,Regular
10850,Komal Verma,Female,65.0,86,2025-08-01,Premium
10851,Akash Patel,Male,22.0,37,2024-06-07,Premium
10852,Tanvi Shah,Female,41.0,51,2024-12-20,Regular
10853,Harsh Joshi,Male,54.0,44,2023-10-23,Regular
10854,Pallavi Chauhan,Female,18.0,91,2025-05-22,Regular
10855,Aanya Das,Female,56.0,31,2023-09-23,Regular
10856,Ananya Rao,Female,29.0,59,2023-11-05,Regular
10857,Dev Iyer,Male,42.0,13,2022-03-30,Regular
10858,Aditi Tiwari,Female,64.0,86,2023-02-23,Premium
